scale=5.0
height=1728.0
width=3072.0
804,353,8,15.132745950421556,-1.4382447944982228
789,351,8,14.035668847618199,-1.4994888620096063
775,350,8,13.0,-1.5707963267948966
762,350,8,15.033296378372908,4.645820816608866
747,351,8,10.0,-1.5707963267948966
737,351,8,9.0,-1.5707963267948966
728,351,8,10.0,-1.5707963267948966
718,351,8,11.0,-1.5707963267948966
707,351,8,11.0,-1.5707963267948966
696,351,8,11.704699910719626,4.363617976800783
685,355,8,13.341664064126334,4.485590132330804
672,358,8,13.152946437965905,4.559739651989425
659,360,8,15.524174696260024,4.451786588637349
644,364,8,14.866068747318506,4.369365039963986
630,369,8,11.0,-1.5707963267948966
619,369,8,8.246211251235321,4.4674103172578254
611,371,8,11.180339887498949,4.532535480592212
600,373,8,12.041594578792296,4.629247748496248
588,374,8,16.492422502470642,4.4674103172578254
572,378,8,15.132745950421556,4.579837448088016
557,380,8,8.246211251235321,4.4674103172578254
549,382,8,15.524174696260024,4.451786588637349
534,386,8,13.341664064126334,4.485590132330804
521,389,8,14.560219778561036,4.434089321379578
507,393,8,15.524174696260024,4.451786588637349
492,397,8,16.1245154965971,4.588033985837928
476,399,8,13.416407864998739,4.2487413713838835
464,405,8,5.830951894845301,4.171969480114106
459,408,8,16.278820596099706,3.9704417123787725
447,419,8,16.278820596099706,3.8835399215957107
436,431,8,16.97056274847714,3.9269908169872414
424,443,8,18.439088914585774,4.003762708257019
410,455,8,16.97056274847714,3.9269908169872414
398,467,8,21.2602916254693,3.993558980763065
382,481,8,22.627416997969522,3.9269908169872414
366,497,8,21.400934559032695,3.7944392846905677
353,514,8,20.518284528683193,3.8925217159877334
339,529,8,17.0,3.6315499798435216
331,544,8,21.470910553583888,3.6260705826268165
321,563,8,21.840329667841555,3.4198923125949046
315,584,8,19.924858845171276,3.4474715249946453
309,603,8,17.46424919657298,3.3726833207856903
305,620,8,15.132745950421556,3.2741441858864673
303,635,8,16.492422502470642,3.3865713167166573
299,651,8,14.560219778561036,3.4198923125949046
295,665,8,18.24828759089466,3.30674133100442
292,683,8,16.492422502470642,3.3865713167166573
288,699,8,16.278820596099706,3.326940603585488
285,715,8,12.165525060596439,3.30674133100442
283,727,8,12.0,3.141592653589793
283,739,8,16.1245154965971,3.265947648136555
281,755,8,14.035668847618199,3.2129001183750834
280,769,8,12.36931687685298,3.3865713167166573
277,781,8,15.297058540778355,3.338988213439674
274,796,8,9.0,3.141592653589793
274,805,8,13.0,3.141592653589793
274,818,8,13.038404810405298,3.218364544859571
273,831,8,11.0,3.141592653589793
273,842,8,11.045361017187261,3.0509327663890478
274,853,8,8.0,3.141592653589793
274,861,8,11.180339887498949,2.961739153797315
276,872,8,8.0,3.141592653589793
276,880,8,5.0990195135927845,2.9441970937399127
277,885,8,5.0990195135927845,2.9441970937399127
278,890,8,6.324555320336759,2.819842099193151
280,896,8,7.211102550927978,2.5535900500422257
284,902,8,11.180339887498949,2.677945044588987
289,912,8,7.0710678118654755,2.356194490192345
294,917,8,7.615773105863909,2.7367008673047097
297,924,8,7.810249675906654,2.44685437739309
302,930,8,7.211102550927978,2.5535900500422257
306,936,8,7.810249675906654,2.44685437739309
311,942,8,12.083045973594572,1.9974238199217726
322,947,8,5.830951894845301,2.1112158270654806
327,950,8,9.486832980505138,1.8925468811915387
336,953,8,6.4031242374328485,2.245537269018449
341,957,8,6.324555320336759,1.8925468811915387
347,959,8,10.0,2.214297435588181
355,965,8,10.44030650891055,1.8622531212727638
365,968,8,12.36931687685298,1.8157749899217608
377,971,8,6.0,1.5707963267948966
383,971,8,11.704699910719626,1.9195673303788037
394,975,8,10.04987562112089,1.6704649792860586
404,976,8,13.341664064126334,1.7975951748487824
417,979,8,14.0,1.5707963267948966
431,979,8,13.601470508735444,1.8692952583810758
444,983,8,12.0,1.5707963267948966
456,983,8,11.180339887498949,1.750649826587375
467,985,8,17.11724276862369,1.687905071361761
484,987,8,15.0,1.5707963267948966
499,987,8,13.038404810405298,1.6475682180646747
512,988,8,10.198039027185569,1.7681918866447772
522,990,8,15.0,1.5707963267948966
537,990,8,12.165525060596439,1.7359450042095235
549,992,8,13.0,1.5707963267948966
562,992,8,17.0,1.5707963267948966
579,992,8,15.297058540778355,1.7681918866447772
594,995,8,19.1049731745428,1.6756732655251305
613,997,8,19.026297590440446,1.6233793884058383
632,998,8,23.08679276123039,1.8788491078186729
654,1005,8,29.427877939124322,1.7415315382701793
683,1010,8,21.095023109728988,1.6657480331376529
704,1012,8,22.47220505424423,2.1341125882868646
723,1024,8,21.633307652783937,2.158798930342464
741,1036,8,21.95449840010015,2.095592098445004
760,1047,8,16.278820596099706,2.3996453855838755
771,1059,8,13.601470508735444,2.1995926132103296
782,1067,8,9.433981132056603,2.129395642138459
790,1072,8,17.804493814764857,2.4756234162106834
801,1086,8,8.94427190999916,2.677945044588987
805,1094,8,12.529964086141668,2.642245931909663
811,1105,8,18.027756377319946,2.5535900500422257
821,1120,8,16.64331697709324,2.5702551737561663
830,1134,8,18.788294228055936,2.701750070774057
838,1151,8,12.206555615733702,2.5308666892005847
845,1161,8,17.88854381999832,2.677945044588987
853,1177,8,13.416407864998739,2.677945044588987
859,1189,8,17.4928556845359,2.601173153319209
868,1204,8,10.0,2.498091544796509
874,1212,8,7.810249675906654,2.44685437739309
879,1218,8,11.40175425099138,2.875340604438868
882,1229,8,17.72004514666935,2.855541211872475
887,1246,8,17.0,2.6516353273360647
895,1261,8,19.697715603592208,2.723368324010564
903,1279,8,24.698178070456937,2.7686049317897323
912,1302,8,23.769728648009426,2.7532739354173272
921,1324,8,30.675723300355934,2.8095331860469077
931,1353,8,19.72308292331602,2.609868586330988
941,1370,8,29.068883707497267,2.677945044588987
954,1396,8,29.5296461204668,2.647651284670212
968,1422,8,20.591260281974,2.6344941491974563
978,1440,8,18.439088914585774,2.4329663814621227
990,1454,8,18.439088914585774,2.4329663814621227
1002,1468,8,25.612496949731394,2.245537269018449
1022,1484,8,20.248456731316587,2.1451011569695986
1039,1495,8,22.80350850198276,2.2318394956455836
1057,1509,8,17.4928556845359,2.1112158270654806
1072,1518,8,21.095023109728988,2.1193457292454245
1090,1529,8,26.92582403567252,2.117585167684144
1113,1543,8,21.37755832643195,1.7590178320996672
1134,1547,8,22.561028345356956,1.7942729279355296
1156,1552,8,25.079872407968907,1.6506263125071339
1181,1554,8,11.0,1.5707963267948966
1192,1554,8,19.0,1.5707963267948966
1211,1554,8,25.079872407968907,1.6506263125071339
1236,1556,8,30.14962686336267,1.4711276743037345
1266,1553,8,20.09975124224178,1.4711276743037345
1286,1551,8,26.076809620810597,1.4940244355251184
1312,1549,8,32.0624390837628,1.5083775167989393
1344,1547,8,20.09975124224178,1.4711276743037345
1364,1545,8,27.459060435491963,1.3876855095324125
1391,1540,8,24.73863375370596,1.3258176636680323
1415,1534,8,11.40175425099138,1.3045442776439713
1426,1531,8,20.09975124224178,1.4711276743037345
1446,1529,8,21.213203435596427,1.4288992721907325
1467,1526,8,23.0,1.5707963267948966
1490,1526,8,21.587033144922902,1.3370531459259951
1511,1521,8,23.08679276123039,1.2627435457711202
1533,1514,8,8.602325267042627,0.9505468408120751
1540,1509,8,20.8806130178211,1.2793395323170293
1560,1503,8,11.704699910719626,1.2220253232109894
1571,1499,8,14.560219778561036,1.2924966677897851
1585,1495,8,10.44030650891055,1.2793395323170293
1595,1492,8,14.317821063276353,1.1383885512243588
1608,1486,8,13.92838827718412,1.2036224929766774
1621,1481,8,15.264337522473747,1.0191413442663497
1634,1473,8,14.317821063276353,1.1383885512243588
1647,1467,8,17.0,1.0808390005411683
1662,1459,8,19.235384061671343,1.0838970949836275
1679,1450,8,20.518284528683193,0.8198672643969562
1694,1436,8,24.413111231467404,0.960070362405688
1714,1422,8,17.69180601295413,0.7454194762741582
1726,1409,8,16.401219466856727,0.9151007005533603
1739,1399,8,15.0,0.9272952180016122
1751,1390,8,13.601470508735444,1.2722973952087173
1764,1386,8,17.08800749063506,1.2120256565243244
1780,1380,8,22.47220505424423,1.0074800653029286
1799,1368,8,23.40939982143925,1.2220253232109894
1821,1360,8,26.92582403567252,1.1902899496825317
1846,1350,8,17.4928556845359,1.0303768265243125
1861,1341,8,17.46424919657298,1.3397056595989996
1878,1337,8,21.37755832643195,1.382574821490126
1899,1333,8,18.681541692269406,1.299849476456476
1917,1328,8,11.045361017187261,1.4801364395941514
1928,1327,8,15.524174696260024,1.3101939350475555
1943,1323,8,13.601470508735444,1.2722973952087173
1956,1319,8,14.142135623730951,1.4288992721907325
1970,1317,8,17.46424919657298,1.3397056595989996
1987,1313,8,16.1245154965971,1.446441332248135
2003,1311,8,14.035668847618199,1.4994888620096063
2017,1310,8,15.0,1.5707963267948966
2032,1310,8,19.0,1.5707963267948966
2051,1310,8,21.095023109728988,1.6657480331376529
2072,1312,8,13.0,1.5707963267948966
2085,1312,8,18.027756377319946,1.5152978215491797
2103,1311,8,20.024984394500787,1.6207547225168393
2123,1312,8,20.0,1.5707963267948966
2143,1312,8,20.0,1.5707963267948966
2163,1312,8,21.213203435596427,1.4288992721907325
2184,1309,8,20.0,1.5707963267948966
2204,1309,8,17.0,1.5707963267948966
2221,1309,8,16.1245154965971,1.446441332248135
2237,1307,8,15.132745950421556,1.4382447944982226
2252,1305,8,27.313000567495326,1.1562894522101106
2277,1294,8,6.324555320336759,1.2490457723982544
2283,1292,8,25.632011235952593,1.2120256565243244
2307,1283,8,14.0,1.5707963267948966
2321,1283,8,15.264337522473747,1.0191413442663497
2334,1275,8,21.633307652783937,0.982793723247329
2352,1263,8,14.317821063276353,1.35970299357215
2366,1260,8,15.811388300841896,1.2490457723982544
2381,1255,8,16.15549442140351,1.1902899496825317
2396,1249,8,16.278820596099706,0.8288490587889791
2408,1238,8,10.816653826391969,0.982793723247329
2417,1232,8,6.708203932499369,0.46364760900080615
2420,1226,8,6.708203932499369,0.46364760900080615
2423,1220,8,8.94427190999916,0.46364760900080615
2427,1212,8,16.492422502470642,0.244978663126864
2431,1196,8,12.529964086141668,0.49934672168012995
2437,1185,8,27.202941017470888,0.29849893158617924
2445,1159,8,8.94427190999916,0.46364760900080615
2449,1151,8,20.615528128088304,0.39852244566642026
2457,1132,8,8.54400374531753,0.3587706702705722
2460,1124,8,14.866068747318506,0.3430239404207034
2465,1110,8,10.770329614269007,0.3805063771123649
2469,1100,8,13.152946437965905,0.15264932839526502
2471,1087,8,8.0,0.0
2471,1079,8,6.0,0.0
2471,1073,8,5.0990195135927845,0.19739555984988066
2472,1068,8,7.280109889280518,0.2782996590051112
2474,1061,8,9.055385138137417,0.11065722117389565
2475,1052,8,8.06225774829855,0.12435499454676147
2476,1044,8,7.0,0.0
2476,1037,8,6.082762530298219,0.1651486774146267
2477,1031,8,11.180339887498949,0.1798534997924781
2479,1020,8,11.0,0.0
2479,1009,8,15.033296378372908,-0.06656816377582397
2478,994,8,6.082762530298219,-0.1651486774146269
2477,988,8,6.708203932499369,-0.46364760900080615
2474,982,8,6.082762530298219,-0.1651486774146269
2473,976,8,12.041594578792296,-0.08314123188844125
2472,964,8,7.0710678118654755,-0.14189705460416402
2471,957,8,13.601470508735444,-0.29849893158617924
2467,944,8,13.152946437965905,-0.15264932839526524
2465,931,8,12.041594578792296,-0.08314123188844125
2464,919,8,11.0,0.0
2464,908,8,11.704699910719626,-0.3487710035839071
2460,897,8,9.0,0.0
2460,888,8,12.649110640673518,-0.32175055439664235
2456,876,8,12.529964086141668,-0.49934672168012995
2450,865,8,14.317821063276353,-0.2110933332227467
2447,851,8,10.44030650891055,-0.2914567944778672
2444,841,8,11.40175425099138,-0.2662520491509255
2441,830,8,14.317821063276353,-0.2110933332227467
2438,816,8,13.601470508735444,-0.29849893158617924
2434,803,8,13.341664064126334,-0.22679884805388584
2431,790,8,14.317821063276353,-0.2110933332227467
2428,776,8,15.0,0.0
2428,761,8,12.0,0.0
2428,749,8,15.0,0.0
2428,734,8,14.0,0.0
2428,720,8,13.601470508735444,0.29849893158617924
2432,707,8,14.0,0.0
2432,693,8,9.486832980505138,0.32175055439664213
2435,684,8,13.601470508735444,0.29849893158617924
2439,671,8,15.811388300841896,0.32175055439664213
2444,656,8,13.0,0.39479111969976155
2449,644,8,11.704699910719626,0.3487710035839069
2453,633,8,8.54400374531753,0.3587706702705722
2456,625,8,9.433981132056603,0.5585993153435624
2461,617,8,8.54400374531753,0.3587706702705722
2464,609,8,13.601470508735444,0.628796286415433
2472,598,8,12.727922061357855,0.7853981633974483
2481,589,8,10.816653826391969,0.5880026035475675
2487,580,8,5.830951894845301,0.540419500270584
2490,575,8,10.63014581273465,0.851966327173272
2498,568,8,10.63014581273465,0.851966327173272
2506,561,8,6.4031242374328485,0.6747409422235526
2510,556,8,9.433981132056603,1.0121970114513341
2518,551,8,19.79898987322333,0.7853981633974483
2532,537,8,14.422205101855956,0.5880026035475675
2540,525,8,19.849433241279208,0.7140906986121579
2553,510,8,9.433981132056603,0.5585993153435624
2558,502,8,5.0990195135927845,0.19739555984988066
2559,497,8,11.40175425099138,0.26625204915092526
2562,486,8,5.0990195135927845,0.19739555984988066
2563,481,8,8.06225774829855,0.12435499454676147
2564,473,8,10.44030650891055,0.291456794477867
2567,463,8,5.0990195135927845,0.19739555984988066
2568,458,8,13.152946437965905,-0.15264932839526524
2566,445,8,7.0,0.0
2566,438,8,11.045361017187261,-0.09065988720074514
2565,427,8,6.0,0.0
2565,421,8,10.816653826391969,-0.5880026035475674
2559,412,8,8.94427190999916,-1.1071487177940904
2551,408,8,10.816653826391969,-0.9827937232473292
2542,402,8,5.830951894845301,-1.0303768265243125
2537,399,8,9.219544457292887,-1.3521273809209546
2528,397,8,10.44030650891055,-1.2793395323170298
2518,394,8,13.0,-1.5707963267948966
2505,394,8,6.0,-1.5707963267948966
2499,394,8,9.219544457292887,-1.3521273809209546
2490,392,8,9.055385138137417,-1.4601391056210011
2481,391,8,6.082762530298219,-1.4056476493802696
2475,390,8,8.0,-1.5707963267948966
2467,390,8,10.0,-1.5707963267948966
2457,390,8,7.280109889280518,4.434089321379578
2450,392,8,8.0,-1.5707963267948966
2442,392,8,10.0,-1.5707963267948966
2432,392,8,10.04987562112089,4.612720327893528
2422,393,8,10.198039027185569,4.514993420534809
2412,395,8,10.770329614269007,4.331882603272325
2402,399,8,7.0710678118654755,4.570491925780526
2395,400,8,8.54400374531753,4.3536183101141175
2387,403,8,10.770329614269007,4.331882603272325
2377,407,8,7.280109889280518,4.434089321379578
2370,409,8,15.132745950421556,4.579837448088016
2355,411,8,13.92838827718412,4.345215146566471
2342,416,8,8.94427190999916,4.2487413713838835
2334,420,8,12.041594578792296,3.8682349942715186
2326,429,8,16.64331697709324,4.141051500551063
2312,438,8,14.560219778561036,4.434089321379578
2298,442,8,7.280109889280518,4.434089321379578
2291,444,8,5.385164807134504,4.331882603272325
2286,446,8,6.324555320336759,4.3906384259880475
2280,448,8,8.94427190999916,4.2487413713838835
2272,452,8,14.7648230602334,4.218447611465109
2259,459,8,13.601470508735444,4.083592693969257
2248,467,8,14.560219778561036,4.434089321379578
2234,471,8,14.317821063276353,4.501295647161943
2220,474,8,6.324555320336759,4.3906384259880475
2214,476,8,13.0,-1.5707963267948966
2201,476,8,13.152946437965905,4.559739651989425
2188,478,8,12.041594578792296,4.629247748496248
2176,479,8,14.317821063276353,4.501295647161943
2162,482,8,17.0,-1.5707963267948966
2145,482,8,18.027756377319946,4.656890475138972
2127,483,8,19.1049731745428,4.607512041654456
2108,485,8,22.090722034374522,-1.4801364395941516
2086,483,8,21.37755832643195,-1.3825748214901261
2065,479,8,24.515301344262525,-1.3654009376051293
2041,474,8,14.317821063276353,-1.138388551224359
2028,468,8,13.92838827718412,-1.2036224929766774
2015,463,8,18.681541692269406,-1.299849476456476
1997,458,8,24.698178070456937,-1.1978086049948358
1974,449,8,19.72308292331602,-1.0390722595360913
1957,439,8,18.35755975068582,-1.0584068664841588
1941,430,8,17.4928556845359,-1.0303768265243125
1926,421,8,15.811388300841896,-0.9652516631899268
1913,412,8,16.278820596099706,-0.8288490587889794
1901,401,8,19.849433241279208,-0.8567056281827385
1886,388,8,19.849433241279208,-0.8567056281827385
1871,375,8,16.97056274847714,-0.7853981633974483
1859,363,8,19.4164878389476,-0.6022873461349643
1848,347,8,18.601075237738275,-0.6327488350021833
1837,332,8,15.231546211727817,-0.4048917862850834
1831,318,8,14.212670403551895,-0.8850668158886106
1820,309,8,12.806248474865697,-0.6747409422235529
1812,299,8,17.029386365926403,-0.702256931509007
1801,286,8,13.45362404707371,-0.7328151017865068
1792,276,8,11.661903789690601,-0.540419500270584
1786,266,8,13.601470508735444,-0.9420000403794639
1775,258,8,15.620499351813308,-0.6947382761967034
1765,246,8,14.142135623730951,-0.7853981633974483
1755,236,8,14.866068747318506,-0.7378150601204649
1745,225,8,13.45362404707371,-0.7328151017865068
1736,215,8,12.806248474865697,-0.6747409422235529
1728,205,8,9.848857801796104,-0.41822432957922917
1724,196,8,9.433981132056603,-0.5585993153435624
1719,188,8,8.94427190999916,-0.46364760900080615
1715,180,8,9.433981132056603,-0.5585993153435624
1710,172,8,8.94427190999916,-1.1071487177940904
1702,168,8,6.4031242374328485,-0.8960553845713441
1697,164,8,10.0,-0.9272952180016123
1689,158,8,7.615773105863909,-1.1659045405098132
1682,155,8,5.830951894845301,-1.0303768265243125
1677,152,8,6.324555320336759,-1.2490457723982544
1671,150,8,8.06225774829855,-1.4464413322481353
1663,149,8,7.0710678118654755,-1.4288992721907325
1656,148,8,6.0,-1.5707963267948966
1650,148,8,8.06225774829855,-1.4464413322481353
1642,147,8,6.0,-1.5707963267948966
1636,147,8,7.0710678118654755,-1.4288992721907325
1629,146,8,10.0,-1.5707963267948966
1619,146,8,7.0,-1.5707963267948966
1612,146,8,9.055385138137417,4.601731759210795
1603,147,8,5.0990195135927845,-1.3734007669450161
1598,146,8,7.0,-1.5707963267948966
1591,146,8,5.0990195135927845,4.514993420534809
1586,147,8,5.0990195135927845,-1.3734007669450161
1581,146,8,6.0,-1.5707963267948966
1575,146,8,5.0990195135927845,-1.3734007669450161
1570,145,8,7.0,-1.5707963267948966
1563,145,8,8.246211251235321,-1.3258176636680323
1555,143,8,0,0
